side_prompt_id,side_task,side_topic,side_observed_condition,side_top1_before,side_top1_after,side_top1_changed,side_target_id,side_target_correct_before,side_target_correct_after,side_target_correct_changed,side_target_prob_drop,side_candidate_kl,side_top10_jaccard,side_entropy_delta,side_abs_entropy_delta,model,prompt_id,layer,subspace_family,subspace_k,rep
11,factual_simple,science,correct,14128,26702,1,13035.0,0,0,0,-4.828757763190712e-06,0.7066741178577165,0.1111111111111111,-0.23813946002551,0.23813946002551,distilbert-base-uncased,22,2,random,8,0
9,ambiguous_open,open,ambiguous,6578,2851,1,,0,0,0,,0.5736383483276294,0.17647058823529413,-0.3499394224466972,0.3499394224466972,distilbert-base-uncased,22,2,random,8,0
2,factual_simple,language,correct,14128,29153,1,3009.0,0,0,0,-1.394000880646776e-06,0.5452906072747428,0.05263157894736842,-0.2612585028739236,0.2612585028739236,distilbert-base-uncased,22,2,random,8,0
1,factual_deep,continent,error,14128,29153,1,4021.0,0,0,0,-0.0004014281653264026,0.6378840409807853,0.1111111111111111,-0.27866822453656503,0.27866822453656503,distilbert-base-uncased,22,2,random,8,0
3,ambiguous_open,open,ambiguous,27839,27839,0,,0,0,0,,0.7182256867215656,0.1111111111111111,-0.6219510183909671,0.6219510183909671,distilbert-base-uncased,22,2,random,8,0
13,factual_deep,math,error,2048,2698,1,2093.0,0,0,0,0.007175047669246472,0.39141123244458365,0.25,-0.14559264882279344,0.14559264882279344,distilbert-base-uncased,22,2,random,8,0
4,factual_deep,animal_class,error,6821,22839,1,25476.0,0,0,0,-5.3657262730113935e-06,0.6591588306762539,0.1111111111111111,-0.49617219234684296,0.49617219234684296,distilbert-base-uncased,22,2,random,8,0
8,factual_simple,capital,correct,14128,22839,1,8947.0,0,0,0,3.270730318643011e-05,0.5807528472213649,0.05263157894736842,-0.2129875565501247,0.2129875565501247,distilbert-base-uncased,22,2,random,8,0
14,factual_simple,math,error,4414,4414,0,2093.0,0,0,0,-3.11964386196456e-06,0.5364652153355538,0.25,-1.2341884805804937,1.2341884805804937,distilbert-base-uncased,22,2,random,8,0
10,factual_deep,role,correct,3292,16685,1,4062.0,0,0,0,1.1627061590365744e-05,0.49904482636585346,0.25,-0.6009262380853317,0.6009262380853317,distilbert-base-uncased,23,2,state_pca,8,0
8,factual_simple,capital,correct,14128,9970,1,8947.0,0,0,0,-0.000321811788954801,0.5044509020129331,0.1111111111111111,-0.16811673169018704,0.16811673169018704,distilbert-base-uncased,23,2,state_pca,8,0
13,factual_deep,math,error,2048,2026,1,2093.0,0,0,0,0.004031635731698579,0.13240684004433306,0.3333333333333333,-0.09936974841351187,0.09936974841351187,distilbert-base-uncased,23,2,state_pca,8,0
17,factual_simple,role,error,9431,3888,1,10026.0,0,0,0,0.00023531830966748375,0.20586951425819794,0.3333333333333333,-0.21067468007145074,0.21067468007145074,distilbert-base-uncased,23,2,state_pca,8,0
4,factual_deep,animal_class,error,6821,16685,1,25476.0,0,0,0,8.001743699535649e-06,0.5605540921579433,0.05263157894736842,-0.7493362831272727,0.7493362831272727,distilbert-base-uncased,23,2,state_pca,8,0
6,ambiguous_open,polysemy,ambiguous,8178,14772,1,,0,0,0,,0.4794763431103528,0.05263157894736842,-0.424723362528137,0.424723362528137,distilbert-base-uncased,23,2,state_pca,8,0
1,factual_deep,continent,error,14128,11734,1,4021.0,0,0,0,8.340315498570439e-05,0.5733644113717441,0.25,-0.23549304967454487,0.23549304967454487,distilbert-base-uncased,23,2,state_pca,8,0
9,ambiguous_open,open,ambiguous,6578,15989,1,,0,0,0,,0.27784937379454083,0.3333333333333333,-0.16288652885736754,0.16288652885736754,distilbert-base-uncased,23,2,state_pca,8,0
18,ambiguous_open,role,ambiguous,5012,3732,1,,0,0,0,,0.23366444719707352,0.25,-0.1929744713756909,0.1929744713756909,distilbert-base-uncased,23,2,state_pca,8,0
14,factual_simple,math,error,4414,6578,1,2093.0,0,0,0,-9.642699155692564e-05,2.7246697929800368,0.05263157894736842,0.5799850701391147,0.5799850701391147,distilbert-base-uncased,23,2,state_pca,8,0
15,ambiguous_open,open,ambiguous,7522,3888,1,,0,0,0,,0.25950196390811253,0.25,-0.17857505457837197,0.17857505457837197,distilbert-base-uncased,23,2,state_pca,8,0
11,factual_simple,science,correct,14128,11734,1,13035.0,0,0,0,-1.3060269722458015e-05,0.8828830516376158,0.17647058823529413,-0.3030290988444597,0.3030290988444597,distilbert-base-uncased,23,2,state_pca,8,0
18,ambiguous_open,role,ambiguous,5012,5012,0,,0,0,0,,0.4994301354551026,0.17647058823529413,-0.47681919268470674,0.47681919268470674,distilbert-base-uncased,23,2,delta_pca,8,0
9,ambiguous_open,open,ambiguous,6578,3863,1,,0,0,0,,0.4295356069287595,0.25,-0.4429585641012963,0.4429585641012963,distilbert-base-uncased,23,2,delta_pca,8,0
16,factual_deep,currency,correct,3732,3732,0,9944.0,0,0,0,5.751444962476213e-06,0.5988937691928647,0.25,-0.796417569884802,0.796417569884802,distilbert-base-uncased,23,2,delta_pca,8,0
4,factual_deep,animal_class,error,6821,2542,1,25476.0,0,0,0,1.1851917006228261e-05,0.5525853680100876,0.1111111111111111,-0.39665846283762995,0.39665846283762995,distilbert-base-uncased,23,2,delta_pca,8,0
17,factual_simple,role,error,9431,2542,1,10026.0,0,0,0,0.0002689146639978501,0.5316139889200832,0.05263157894736842,-0.3487686669204795,0.3487686669204795,distilbert-base-uncased,23,2,delta_pca,8,0
11,factual_simple,science,correct,14128,2556,1,13035.0,0,0,0,-3.281523218013818e-05,1.4357015721753423,0.05263157894736842,-0.8679547114674442,0.8679547114674442,distilbert-base-uncased,23,2,delta_pca,8,0
0,ambiguous_open,open,ambiguous,6578,6578,0,,0,0,0,,0.40189325322362507,0.17647058823529413,-0.5035567633870377,0.5035567633870377,distilbert-base-uncased,23,2,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,6578,3732,1,,0,0,0,,0.6614270606049759,0.25,-0.6270316966705041,0.6270316966705041,distilbert-base-uncased,23,2,delta_pca,8,0
19,factual_deep,common,error,8257,25707,1,2452.0,0,0,0,-4.8851306847311446e-05,0.5805432820994082,0.05263157894736842,-0.5866213312627608,0.5866213312627608,distilbert-base-uncased,23,2,delta_pca,8,0
1,factual_deep,continent,error,14128,2556,1,4021.0,0,0,0,7.897061152923522e-05,1.2988690746921598,0.05263157894736842,-0.9348273184609752,0.9348273184609752,distilbert-base-uncased,23,2,delta_pca,8,0
15,ambiguous_open,open,ambiguous,7522,4744,1,,0,0,0,,0.5364135107287781,0.0,-0.40793794348667634,0.40793794348667634,distilbert-base-uncased,23,2,delta_pca,8,0
8,factual_simple,capital,correct,14128,2556,1,8947.0,0,0,0,4.692881775198433e-07,1.1536922356211092,0.17647058823529413,-1.064700826316106,1.064700826316106,distilbert-base-uncased,23,2,delta_pca,8,0
7,factual_deep,antonym,correct,4385,21506,1,2157.0,0,0,0,2.8295971714547716e-05,0.7402077205268462,0.05263157894736842,-0.44675113381758136,0.44675113381758136,distilbert-base-uncased,23,2,random,8,0
12,ambiguous_open,open,ambiguous,8257,11550,1,,0,0,0,,0.5159571441584595,0.05263157894736842,-0.4478145044287811,0.4478145044287811,distilbert-base-uncased,23,2,random,8,0
16,factual_deep,currency,correct,3732,14877,1,9944.0,0,0,0,7.88279617125523e-06,0.683808266048813,0.05263157894736842,-0.410081228846638,0.410081228846638,distilbert-base-uncased,23,2,random,8,0
8,factual_simple,capital,correct,14128,15704,1,8947.0,0,0,0,4.3200340342397405e-06,0.8848996244110923,0.17647058823529413,-0.6964875185780093,0.6964875185780093,distilbert-base-uncased,23,2,random,8,0
13,factual_deep,math,error,2048,3674,1,2093.0,0,0,0,0.010493449101480621,0.5787353602731029,0.17647058823529413,-0.3624129198058723,0.3624129198058723,distilbert-base-uncased,23,2,random,8,0
22,factual_deep,capital,error,14128,9633,1,4068.0,0,0,0,6.771890183743792e-06,1.0617386521396217,0.17647058823529413,-0.6170980759771552,0.6170980759771552,distilbert-base-uncased,23,2,random,8,0
19,factual_deep,common,error,8257,3275,1,2452.0,0,0,0,9.09216560025082e-05,0.7380644976217596,0.17647058823529413,-0.6178721441337895,0.6178721441337895,distilbert-base-uncased,23,2,random,8,0
1,factual_deep,continent,error,14128,9633,1,4021.0,0,0,0,1.2760568809823115e-06,1.0875479112546838,0.25,-0.9211443276692801,0.9211443276692801,distilbert-base-uncased,23,2,random,8,0
5,factual_simple,lexical,error,20212,9633,1,2053.0,0,0,0,4.413534191435276e-06,1.024488043024945,0.1111111111111111,-0.7016752992857,0.7016752992857,distilbert-base-uncased,23,2,random,8,0
21,ambiguous_open,polysemy,ambiguous,6578,14877,1,,0,0,0,,0.5379355107014239,0.1111111111111111,-0.5025287711958821,0.5025287711958821,distilbert-base-uncased,23,2,random,8,0
4,factual_deep,animal_class,error,6821,6821,0,25476.0,0,0,0,-0.00022082938421811012,0.9904337800063834,0.1111111111111111,-0.9559699526144994,0.9559699526144994,distilbert-base-uncased,23,2,random,8,0
3,ambiguous_open,open,ambiguous,27839,10171,1,,0,0,0,,0.45823655113954953,0.25,-0.48246206582113604,0.48246206582113604,distilbert-base-uncased,23,2,random,8,0
6,ambiguous_open,polysemy,ambiguous,4412,2500,1,,0,0,0,,0.8175319663754342,0.17647058823529413,-1.1508444813253513,1.1508444813253513,distilbert-base-uncased,1,4,state_pca,8,0
11,factual_simple,science,correct,13158,12615,1,13035.0,0,0,0,0.0012994880170178243,0.25307453673994684,0.25,-0.16316726669116566,0.16316726669116566,distilbert-base-uncased,1,4,state_pca,8,0
5,factual_simple,lexical,error,14635,14635,0,2053.0,0,0,0,-1.3062157689111109e-06,0.5201209447044794,0.25,-1.0074378146920693,1.0074378146920693,distilbert-base-uncased,1,4,state_pca,8,0
18,ambiguous_open,role,ambiguous,3437,2500,1,,0,0,0,,0.8188682778398904,0.5384615384615384,-1.2596390842917131,1.2596390842917131,distilbert-base-uncased,1,4,state_pca,8,0
9,ambiguous_open,open,ambiguous,10664,2500,1,,0,0,0,,0.6106512619966621,0.17647058823529413,-0.836996517424951,0.836996517424951,distilbert-base-uncased,1,4,state_pca,8,0
8,factual_simple,capital,correct,14005,11534,1,8947.0,0,0,0,0.00023637941479705586,0.15017843536674097,0.17647058823529413,-0.012640279376018526,0.012640279376018526,distilbert-base-uncased,1,4,state_pca,8,0
12,ambiguous_open,open,ambiguous,18415,14933,1,,0,0,0,,0.3216948616747634,0.25,-0.16479710126981484,0.16479710126981484,distilbert-base-uncased,1,4,state_pca,8,0
23,factual_simple,common,correct,17092,9962,1,2630.0,0,0,0,-1.746159913442499e-05,0.32025532738005896,0.17647058823529413,-0.20287896207295164,0.20287896207295164,distilbert-base-uncased,1,4,state_pca,8,0
16,factual_deep,currency,correct,2500,2500,0,9944.0,0,0,0,0.0002948271268883658,0.4526258002931026,0.6666666666666666,-1.2672365711783125,1.2672365711783125,distilbert-base-uncased,1,4,state_pca,8,0
3,ambiguous_open,open,ambiguous,2203,2500,1,,0,0,0,,0.2290422924113324,0.17647058823529413,-0.0206925960802411,0.0206925960802411,distilbert-base-uncased,1,4,state_pca,8,0
4,factual_deep,animal_class,error,11988,7185,1,25476.0,0,0,0,0.00019169700773496634,0.4384534819884196,0.3333333333333333,-0.4884590924121417,0.4884590924121417,distilbert-base-uncased,1,4,state_pca,8,0
21,ambiguous_open,polysemy,ambiguous,3332,8522,1,,0,0,0,,0.5599190613567864,0.25,0.2781635574307346,0.2781635574307346,distilbert-base-uncased,1,4,state_pca,8,0
14,factual_simple,math,error,6974,23077,1,2093.0,0,0,0,2.090120910196238e-05,0.23606787493149436,0.3333333333333333,0.1326889294741469,0.1326889294741469,distilbert-base-uncased,1,4,delta_pca,8,0
5,factual_simple,lexical,error,14635,14635,0,2053.0,0,0,0,-2.2541359316854075e-05,0.21668306451276564,0.17647058823529413,-0.12292176008157174,0.12292176008157174,distilbert-base-uncased,1,4,delta_pca,8,0
16,factual_deep,currency,correct,2500,2500,0,9944.0,0,0,0,0.0004970787867377321,0.21887159790727925,0.17647058823529413,-0.07426363423661275,0.07426363423661275,distilbert-base-uncased,1,4,delta_pca,8,0
2,factual_simple,language,correct,7025,7025,0,3009.0,0,0,0,0.00015394025343067546,0.5133284403947387,0.42857142857142855,-0.45940592420111637,0.45940592420111637,distilbert-base-uncased,1,4,delta_pca,8,0
19,factual_deep,common,error,26515,29267,1,2452.0,0,0,0,0.0005457293398033454,0.4342781076439437,0.17647058823529413,-0.40966906409591797,0.40966906409591797,distilbert-base-uncased,1,4,delta_pca,8,0
15,ambiguous_open,open,ambiguous,6061,15799,1,,0,0,0,,0.5691524319711443,0.1111111111111111,-0.31108508741194374,0.31108508741194374,distilbert-base-uncased,1,4,delta_pca,8,0
10,factual_deep,role,correct,19783,16374,1,4062.0,0,0,0,0.0001411676065561603,0.24314955655796805,0.1111111111111111,-0.2190237798093695,0.2190237798093695,distilbert-base-uncased,1,4,delta_pca,8,0
9,ambiguous_open,open,ambiguous,10664,19145,1,,0,0,0,,0.293357908988845,0.25,-0.28702074979213243,0.28702074979213243,distilbert-base-uncased,1,4,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,3332,15797,1,,0,0,0,,0.7978310439581884,0.1111111111111111,0.32922432797035084,0.32922432797035084,distilbert-base-uncased,1,4,delta_pca,8,0
6,ambiguous_open,polysemy,ambiguous,4412,2500,1,,0,0,0,,0.4957234776722583,0.25,-0.2904873853177903,0.2904873853177903,distilbert-base-uncased,1,4,delta_pca,8,0
13,factual_deep,math,error,3674,2176,1,2093.0,0,0,0,0.024187418383475046,0.17480837590655457,0.8181818181818182,0.07504518445938535,0.07504518445938535,distilbert-base-uncased,1,4,delta_pca,8,0
20,factual_simple,capital,error,14005,25160,1,3000.0,0,0,0,0.0001951623765438105,0.14118996894634403,0.25,-0.03013540796997738,0.03013540796997738,distilbert-base-uncased,1,4,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,3332,2793,1,,0,0,0,,0.2423084215849868,0.5384615384615384,0.12696841632417533,0.12696841632417533,distilbert-base-uncased,1,4,random,8,0
23,factual_simple,common,correct,17092,15484,1,2630.0,0,0,0,0.0001735814801535646,0.2521373297476468,0.1111111111111111,-0.14092174127779344,0.14092174127779344,distilbert-base-uncased,1,4,random,8,0
6,ambiguous_open,polysemy,ambiguous,4412,8638,1,,0,0,0,,0.2208861147516719,0.25,-0.10090639131047707,0.10090639131047707,distilbert-base-uncased,1,4,random,8,0
11,factual_simple,science,correct,13158,13158,0,13035.0,0,0,0,0.0012163236626375785,0.1357461911404692,0.3333333333333333,-0.1748511507215018,0.1748511507215018,distilbert-base-uncased,1,4,random,8,0
22,factual_deep,capital,error,14005,9810,1,4068.0,0,0,0,-0.0007484098679203573,0.39516236414969386,0.25,-0.3280467561532543,0.3280467561532543,distilbert-base-uncased,1,4,random,8,0
5,factual_simple,lexical,error,14635,8203,1,2053.0,0,0,0,-2.430838832042898e-05,0.5925324830388056,0.25,-0.2690255098915091,0.2690255098915091,distilbert-base-uncased,1,4,random,8,0
16,factual_deep,currency,correct,2500,2500,0,9944.0,0,0,0,-0.0012394906197898223,0.33773450962786034,0.3333333333333333,-0.08768679593066508,0.08768679593066508,distilbert-base-uncased,1,4,random,8,0
2,factual_simple,language,correct,7025,7025,0,3009.0,0,0,0,0.000126373055162506,0.5300086151945744,0.3333333333333333,-0.5428508269103696,0.5428508269103696,distilbert-base-uncased,1,4,random,8,0
15,ambiguous_open,open,ambiguous,6061,22197,1,,0,0,0,,0.42645965705134214,0.17647058823529413,-0.0665646284482504,0.0665646284482504,distilbert-base-uncased,1,4,random,8,0
8,factual_simple,capital,correct,14005,9810,1,8947.0,0,0,0,-0.00018249646527534487,0.3934221082977885,0.17647058823529413,-0.3878985274194724,0.3878985274194724,distilbert-base-uncased,1,4,random,8,0
10,factual_deep,role,correct,19783,11505,1,4062.0,0,0,0,0.00016633767899303168,0.2752962116338587,0.05263157894736842,-0.20126444206655147,0.20126444206655147,distilbert-base-uncased,1,4,random,8,0
19,factual_deep,common,error,26515,18750,1,2452.0,0,0,0,-0.003005289910092501,0.6632873236247826,0.0,-0.6177460169548974,0.6177460169548974,distilbert-base-uncased,1,4,random,8,0
4,factual_deep,animal_class,error,11988,23566,1,25476.0,0,0,0,-0.00024920994211494706,0.2093847761777488,0.25,-0.13393503201677737,0.13393503201677737,distilbert-base-uncased,2,4,state_pca,8,0
8,factual_simple,capital,correct,14005,14646,1,8947.0,0,0,0,6.186898470455577e-05,0.19527893696293852,0.17647058823529413,-0.15456927873411352,0.15456927873411352,distilbert-base-uncased,2,4,state_pca,8,0
7,factual_deep,antonym,correct,2500,13305,1,2157.0,0,0,0,-1.4466634585988622e-05,0.364280685834415,0.05263157894736842,-0.27218240433262864,0.27218240433262864,distilbert-base-uncased,2,4,state_pca,8,0
14,factual_simple,math,error,6974,4242,1,2093.0,0,0,0,-0.00022030275338132468,0.5783987719447073,0.25,-0.1775226293598,0.1775226293598,distilbert-base-uncased,2,4,state_pca,8,0
3,ambiguous_open,open,ambiguous,2203,2203,0,,0,0,0,,0.23281874861856167,0.5384615384615384,0.13286605302686105,0.13286605302686105,distilbert-base-uncased,2,4,state_pca,8,0
1,factual_deep,continent,error,14128,14128,0,4021.0,0,0,0,7.808255486639025e-05,0.2539797556595897,0.42857142857142855,0.0820494192036807,0.0820494192036807,distilbert-base-uncased,2,4,state_pca,8,0
17,factual_simple,role,error,10563,23566,1,10026.0,0,0,0,0.0012918429768207812,0.10796007962668577,0.42857142857142855,-0.06233079560065802,0.06233079560065802,distilbert-base-uncased,2,4,state_pca,8,0
13,factual_deep,math,error,3674,3674,0,2093.0,0,0,0,0.03893563090446697,0.18524243948866453,0.5384615384615384,-0.4284049867685358,0.4284049867685358,distilbert-base-uncased,2,4,state_pca,8,0
19,factual_deep,common,error,26515,28617,1,2452.0,0,0,0,8.067357426288916e-05,0.18120039854955727,0.3333333333333333,-0.1735804725769663,0.1735804725769663,distilbert-base-uncased,2,4,state_pca,8,0
15,ambiguous_open,open,ambiguous,6061,6474,1,,0,0,0,,0.16562495804665367,0.42857142857142855,-0.11719305542056979,0.11719305542056979,distilbert-base-uncased,2,4,state_pca,8,0
21,ambiguous_open,polysemy,ambiguous,3332,3332,0,,0,0,0,,0.12139618023421445,0.5384615384615384,-0.16276997623428047,0.16276997623428047,distilbert-base-uncased,2,4,state_pca,8,0
0,ambiguous_open,open,ambiguous,3732,3732,0,,0,0,0,,0.08420478110266143,0.3333333333333333,-0.12158704276222387,0.12158704276222387,distilbert-base-uncased,2,4,state_pca,8,0
23,factual_simple,common,correct,17092,3858,1,2630.0,0,0,0,6.119949499367323e-05,0.2779786909131966,0.42857142857142855,-0.38599883570528837,0.38599883570528837,distilbert-base-uncased,2,4,delta_pca,8,0
17,factual_simple,role,error,10563,23566,1,10026.0,0,0,0,-0.0011362487337351454,0.11618402679958356,0.3333333333333333,-0.06067520050168307,0.06067520050168307,distilbert-base-uncased,2,4,delta_pca,8,0
14,factual_simple,math,error,6974,6974,0,2093.0,0,0,0,-4.6762862446910096e-06,0.3213117381622812,0.42857142857142855,-0.39265874463830386,0.39265874463830386,distilbert-base-uncased,2,4,delta_pca,8,0
18,ambiguous_open,role,ambiguous,3437,2617,1,,0,0,0,,0.3235433588439469,0.3333333333333333,-0.01673818738365096,0.01673818738365096,distilbert-base-uncased,2,4,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,3332,3332,0,,0,0,0,,0.20434527261243013,0.6666666666666666,-0.6876458120906852,0.6876458120906852,distilbert-base-uncased,2,4,delta_pca,8,0
11,factual_simple,science,correct,13158,25468,1,13035.0,0,0,0,0.001674065035240803,0.1725304235179946,0.25,-0.05896890612958172,0.05896890612958172,distilbert-base-uncased,2,4,delta_pca,8,0
0,ambiguous_open,open,ambiguous,3732,3732,0,,0,0,0,,0.1261712580742289,0.3333333333333333,-0.18614844243368855,0.18614844243368855,distilbert-base-uncased,2,4,delta_pca,8,0
6,ambiguous_open,polysemy,ambiguous,4412,4412,0,,0,0,0,,0.2126137546241093,0.17647058823529413,-0.23115375146227324,0.23115375146227324,distilbert-base-uncased,2,4,delta_pca,8,0
4,factual_deep,animal_class,error,11988,23566,1,25476.0,0,0,0,2.9858951924012934e-05,0.17297509645078013,0.3333333333333333,-0.14373323764548251,0.14373323764548251,distilbert-base-uncased,2,4,delta_pca,8,0
